"","stat_area","tow_id","survey","year","month","day","doy","tow_duration","lat","lon","catch_n","vessel","area_swept"
"1641",513,"199004.326.1270.1","BTS",1990,10,23,296,30,43.35,-70.1,0,"DE",0.038
"1642",513,"199004.327.1400.1","BTS",1990,10,23,296,30,43.183333,-70.316667,0,"DE",0.038
"1643",513,"199004.328.1270.2","BTS",1990,10,23,296,30,43.066667,-70.016667,0,"DE",0.038
"1644",513,"199004.329.1370.3","BTS",1990,10,23,296,30,43.033333,-69.8,0,"DE",0.038
"1645",513,"199004.330.1260.7","BTS",1990,10,23,296,30,42.983333,-70.033333,1,"DE",0.038
"1646",513,"199004.332.1270.4","BTS",1990,10,23,296,30,42.95,-70.366667,0,"DE",0.038
"1647",514,"199004.334.1400.2","BTS",1990,10,23,296,30,42.783333,-70.6,0,"DE",0.038
"1648",514,"199004.335.1260.3","BTS",1990,10,24,297,30,42.633333,-70.333333,0,"DE",0.038
"1649",514,"199004.336.1260.4","BTS",1990,10,24,297,30,42.433333,-70.233333,0,"DE",0.038
"1650",514,"199004.338.1260.2","BTS",1990,10,24,297,30,42.333333,-70.566667,0,"DE",0.038
"1651",514,"199004.345.1260.6","BTS",1990,10,25,298,30,42.116667,-70.416667,0,"DE",0.038
"1652",526,"199105.179.1090.5","BTS",1991,10,1,274,30,40.9,-69.733333,0,"DE",0.038
"1653",526,"199105.180.1090.4","BTS",1991,10,1,274,30,40.75,-69.766667,0,"DE",0.038
"1654",526,"199105.181.1090.6","BTS",1991,10,1,274,30,40.666667,-69.9,0,"DE",0.038
"1655",526,"199105.185.1100.7","BTS",1991,10,1,274,30,40.216667,-69.633333,0,"DE",0.038
"1656",521,"199105.189.1250.4","BTS",1991,10,3,276,30,41.116667,-69.283333,0,"DE",0.038
"1657",521,"199105.191.1100.4","BTS",1991,10,3,276,30,41,-69.083333,0,"DE",0.038
"1658",521,"199105.192.1240.2","BTS",1991,10,3,276,30,41.233333,-69.05,0,"DE",0.038
"1659",521,"199105.193.1230.2","BTS",1991,10,3,276,30,41.25,-68.9,0,"DE",0.038
"1660",522,"199105.194.1230.3","BTS",1991,10,3,276,30,41.266667,-68.766667,0,"DE",0.038
"1661",522,"199105.195.1240.1","BTS",1991,10,3,276,30,41.383333,-68.766667,0,"DE",0.038
"1662",522,"199105.196.1230.4","BTS",1991,10,3,276,30,41.3,-68.55,0,"DE",0.038
"1663",522,"199105.197.1200.5","BTS",1991,10,3,276,30,41.216667,-68.516667,0,"DE",0.038
"1664",522,"199105.198.1190.9","BTS",1991,10,3,276,30,41.083333,-68.533333,0,"DE",0.038
"1665",522,"199105.199.1230.1","BTS",1991,10,3,276,30,41.133333,-68.733333,0,"DE",0.038
"1666",521,"199105.200.1230.5","BTS",1991,10,3,276,30,41.133333,-68.85,0,"DE",0.038
"1667",525,"199105.201.1130.2","BTS",1991,10,4,277,30,40.916667,-68.75,0,"DE",0.038
"1668",526,"199105.202.1100.8","BTS",1991,10,4,277,30,40.483333,-69.166667,0,"DE",0.038
"1669",526,"199105.203.1100.1","BTS",1991,10,4,277,30,40.133333,-69.366667,0,"DE",0.038
"1670",526,"199105.204.1110.2","BTS",1991,10,4,277,30,40.116667,-69.2,0,"DE",0.038
"1671",526,"199105.205.1120.1","BTS",1991,10,4,277,30,40.016667,-69.2,0,"DE",0.038
"1672",525,"199105.206.1150.1","BTS",1991,10,4,277,30,40.216667,-68.55,0,"DE",0.038
"1673",525,"199105.207.1140.2","BTS",1991,10,4,277,30,40.283333,-68.583333,0,"DE",0.038
"1674",525,"199105.208.1130.3","BTS",1991,10,4,277,30,40.483333,-68.533333,0,"DE",0.038
"1675",525,"199105.209.1140.1","BTS",1991,10,4,277,30,40.45,-67.866667,0,"DE",0.038
"1676",525,"199105.210.1140.3","BTS",1991,10,5,278,30,40.55,-67.6,0,"DE",0.038
"1677",525,"199105.211.1130.9","BTS",1991,10,5,278,30,40.583333,-67.35,0,"DE",0.038
"1678",525,"199105.212.1130.6","BTS",1991,10,5,278,30,40.783333,-67.083333,0,"DE",0.038
"1679",525,"199105.213.1130.4","BTS",1991,10,5,278,30,40.8,-67.333333,0,"DE",0.038
"1680",525,"199105.214.1130.7","BTS",1991,10,5,278,30,40.8,-67.533333,0,"DE",0.038
"1681",525,"199105.215.1130.5","BTS",1991,10,5,278,30,40.866667,-67.833333,0,"DE",0.038
"1682",525,"199105.216.1130.1","BTS",1991,10,5,278,30,40.916667,-67.883333,0,"DE",0.038
"1683",525,"199105.217.1190.1","BTS",1991,10,5,278,30,40.95,-68.15,0,"DE",0.038
"1684",525,"199105.218.1190.3","BTS",1991,10,5,278,30,40.983333,-68.283333,0,"DE",0.038
"1685",525,"199105.219.1190.7","BTS",1991,10,5,278,30,41.033333,-68.066667,0,"DE",0.038
"1686",525,"199105.220.1190.5","BTS",1991,10,5,278,30,41.05,-67.883333,0,"DE",0.038
"1687",525,"199105.221.1190.6","BTS",1991,10,5,278,30,41.1,-67.616667,0,"DE",0.038
"1688",525,"199105.222.1130.8","BTS",1991,10,6,279,30,41.016667,-67.5,0,"DE",0.038
"1689",562,"199105.223.1160.9","BTS",1991,10,6,279,30,41.166667,-67,0,"DE",0.038
"1690",562,"199105.224.1160.2","BTS",1991,10,6,279,30,41.133333,-66.8,0,"DE",0.038
"1691",562,"199105.225.1160.8","BTS",1991,10,6,279,30,41.2,-66.75,0,"DE",0.038
"1692",562,"199105.226.1180.1","BTS",1991,10,6,279,30,41.05,-66.433333,0,"DE",0.038
"1693",562,"199105.227.1160.10","BTS",1991,10,6,279,30,41.383333,-66.566667,0,"DE",0.038
"1694",552,"199105.228.1160.6","BTS",1991,10,6,279,30,41.366667,-66.466667,0,"DE",0.038
"1695",552,"199105.229.1160.4","BTS",1991,10,6,279,30,41.416667,-66.316667,0,"DE",0.038
"1696",552,"199105.230.1170.1","BTS",1991,10,6,279,30,41.4,-66.083333,0,"DE",0.038
"1697",552,"199105.231.1170.2","BTS",1991,10,6,279,30,41.733333,-65.85,1,"DE",0.038
"1698",551,"199105.232.1170.3","BTS",1991,10,7,280,30,41.85,-65.783333,0,"DE",0.038
"1699",551,"199105.233.1290.4","BTS",1991,10,7,280,30,42.266667,-66.016667,0,"DE",0.038
"1700",551,"199105.234.1290.1","BTS",1991,10,7,280,30,42.216667,-66.133333,0,"DE",0.038
"1701",551,"199105.235.1220.2","BTS",1991,10,7,280,30,42.166667,-66.2,0,"DE",0.038
"1702",551,"199105.236.1160.1","BTS",1991,10,7,280,30,41.983333,-66.566667,0,"DE",0.038
"1703",552,"199105.237.1160.7","BTS",1991,10,7,280,30,41.666667,-66.533333,0,"DE",0.038
"1704",552,"199105.238.1160.5","BTS",1991,10,7,280,30,41.8,-66.833333,0,"DE",0.038
"1705",551,"199105.239.1160.3","BTS",1991,10,7,280,30,41.9,-66.85,0,"DE",0.038
"1706",551,"199105.240.1210.2","BTS",1991,10,7,280,30,42.116667,-66.8,0,"DE",0.038
"1707",551,"199105.241.1290.8","BTS",1991,10,7,280,30,42.183333,-66.85,0,"DE",0.038
"1708",551,"199105.242.1300.1","BTS",1991,10,8,281,30,42.333333,-66.716667,0,"DE",0.038
"1709",551,"199105.243.1290.5","BTS",1991,10,8,281,30,42.266667,-66.933333,0,"DE",0.038
"1710",551,"199105.244.1210.3","BTS",1991,10,8,281,30,42.166667,-67.016667,0,"DE",0.038
"1711",561,"199105.245.1220.4","BTS",1991,10,8,281,30,42.2,-67.283333,0,"DE",0.038
"1712",561,"199105.246.1300.2","BTS",1991,10,8,281,30,42.316667,-67.45,0,"DE",0.038
"1713",464,"199105.247.1300.3","BTS",1991,10,8,281,30,42.466667,-67.466667,0,"DE",0.038
"1714",515,"199105.248.1290.2","BTS",1991,10,8,281,30,42.633333,-68,1,"DE",0.038
"1715",515,"199105.249.1290.6","BTS",1991,10,8,281,30,42.433333,-67.883333,3,"DE",0.038
"1716",515,"199105.250.1290.7","BTS",1991,10,8,281,30,42.366667,-67.816667,1,"DE",0.038
"1717",522,"199105.251.1220.3","BTS",1991,10,9,282,30,42.15,-67.683333,1,"DE",0.038
"1718",561,"199105.252.1210.4","BTS",1991,10,9,282,30,42.05,-67.583333,0,"DE",0.038
"1719",561,"199105.253.1200.3","BTS",1991,10,9,282,30,41.983333,-67.566667,0,"DE",0.038
"1720",561,"199105.254.1200.1","BTS",1991,10,9,282,30,41.9,-67.433333,0,"DE",0.038
"1721",522,"199105.255.1190.2","BTS",1991,10,9,282,30,41.416667,-67.666667,0,"DE",0.038
"1722",522,"199105.256.1190.8","BTS",1991,10,9,282,30,41.416667,-67.766667,0,"DE",0.038
"1723",522,"199105.257.1190.4","BTS",1991,10,9,282,30,41.433333,-67.983333,0,"DE",0.038
"1724",522,"199105.259.1200.2","BTS",1991,10,9,282,29,41.7,-68.016667,0,"DE",0.038
"1725",522,"199105.260.1200.4","BTS",1991,10,9,282,30,41.7,-68.3,0,"DE",0.038
"1726",522,"199105.261.1210.1","BTS",1991,10,9,282,30,41.766667,-68.233333,0,"DE",0.038
"1727",522,"199105.262.1220.1","BTS",1991,10,10,283,30,41.933333,-68.133333,0,"DE",0.038
"1728",515,"199105.263.1290.3","BTS",1991,10,10,283,30,42.35,-68.3,0,"DE",0.038
"1729",515,"199105.264.1280.5","BTS",1991,10,10,283,30,42.366667,-68.75,0,"DE",0.038
"1730",522,"199105.265.1240.5","BTS",1991,10,10,283,30,42.083333,-68.683333,0,"DE",0.038
"1731",522,"199105.266.1240.4","BTS",1991,10,10,283,30,42,-68.833333,3,"DE",0.038
"1732",521,"199105.267.1280.3","BTS",1991,10,10,283,30,41.966667,-69.483333,0,"DE",0.038
"1733",521,"199105.268.1240.3","BTS",1991,10,10,283,30,41.566667,-69.183333,0,"DE",0.038
"1734",521,"199105.269.1240.6","BTS",1991,10,10,283,30,41.433333,-69.233333,0,"DE",0.038
"1735",521,"199105.270.1250.1","BTS",1991,10,10,283,30,41.483333,-69.433333,0,"DE",0.038
"1736",521,"199105.277.1270.1","BTS",1991,10,16,289,30,42.15,-69.983333,0,"DE",0.038
"1737",521,"199105.278.1270.4","BTS",1991,10,16,289,30,42.1,-69.933333,0,"DE",0.038
"1738",521,"199105.281.1250.2","BTS",1991,10,16,289,20.7,41.9,-69.85,0,"DE",0.038
"1739",521,"199105.282.1270.3","BTS",1991,10,17,290,30,42.1,-69.766667,0,"DE",0.038
"1740",521,"199105.283.1280.6","BTS",1991,10,17,290,30,42.166667,-69.616667,0,"DE",0.038
"1741",521,"199105.284.1280.7","BTS",1991,10,17,290,30,42.183333,-69.483333,0,"DE",0.038
"1742",514,"199105.285.1280.4","BTS",1991,10,17,290,30,42.366667,-69.75,0,"DE",0.038
"1743",515,"199105.286.1280.1","BTS",1991,10,17,290,30,42.583333,-69.183333,0,"DE",0.038
"1744",515,"199105.287.1370.5","BTS",1991,10,17,290,30,43.033333,-69.016667,0,"DE",0.038
"1745",515,"199105.288.1370.2","BTS",1991,10,17,290,30,43.233333,-68.866667,0,"DE",0.038
"1746",515,"199105.289.1370.4","BTS",1991,10,17,290,30,43.283333,-68.983333,0,"DE",0.038
"1747",512,"199105.290.1380.3","BTS",1991,10,17,290,30,43.35,-68.883333,0,"DE",0.038
"1748",512,"199105.291.1380.2","BTS",1991,10,18,291,30,43.35,-68.6,0,"DE",0.038
"1749",515,"199105.292.1360.5","BTS",1991,10,18,291,30,43.183333,-68.333333,0,"DE",0.038
"1750",515,"199105.293.1370.3","BTS",1991,10,18,291,30,43.033333,-68.666667,0,"DE",0.038
"1751",515,"199105.294.1370.1","BTS",1991,10,18,291,30,43.066667,-68.55,0,"DE",0.038
"1752",515,"199105.295.1360.3","BTS",1991,10,18,291,30,42.9,-68.316667,0,"DE",0.038
"1753",464,"199105.296.1360.7","BTS",1991,10,18,291,30,42.983333,-67.65,0,"DE",0.038
"1754",465,"199105.297.1360.1","BTS",1991,10,18,291,30,43.35,-67.433333,1,"DE",0.038
"1755",465,"199105.298.1360.2","BTS",1991,10,18,291,30,43.383333,-67.3,3,"DE",0.038
"1756",465,"199105.299.1360.6","BTS",1991,10,18,291,30,43.183333,-67.2,0,"DE",0.038
"1757",465,"199105.300.1340.1","BTS",1991,10,19,292,30,43.05,-66.783333,3,"DE",0.038
"1758",465,"199105.301.1330.3","BTS",1991,10,19,292,20,43.133333,-66.433333,0,"DE",0.038
"1759",465,"199105.302.1330.4","BTS",1991,10,19,292,25,43.3,-66.333333,0,"DE",0.038
"1760",465,"199105.303.1330.1","BTS",1991,10,19,292,30,43.3,-66.583333,0,"DE",0.038
"1761",465,"199105.304.1340.3","BTS",1991,10,19,292,30,43.366667,-66.683333,0,"DE",0.038
"1762",465,"199105.305.1330.2","BTS",1991,10,19,292,30,43.55,-66.45,0,"DE",0.038
"1763",465,"199105.306.1340.4","BTS",1991,10,19,292,30,43.666667,-66.633333,0,"DE",0.038
"1764",465,"199105.307.1340.2","BTS",1991,10,19,292,30,43.683333,-66.733333,0,"DE",0.038
"1765",465,"199105.308.1340.6","BTS",1991,10,20,293,30,43.65,-67.016667,0,"DE",0.038
"1766",465,"199105.309.1340.5","BTS",1991,10,20,293,30,43.583333,-67.083333,0,"DE",0.038
"1767",465,"199105.310.1360.4","BTS",1991,10,20,293,30,43.783333,-67.45,0,"DE",0.038
"1768",511,"199105.311.1360.8","BTS",1991,10,20,293,30,43.9,-67.483333,1,"DE",0.038
"1769",511,"199105.312.1351.1","BTS",1991,10,20,293,30,44.216667,-66.9,0,"DE",0.038
"1770",511,"199105.313.1351.2","BTS",1991,10,20,293,30,44.316667,-67.133333,0,"DE",0.038
"1771",511,"199105.318.1390.1","BTS",1991,10,21,294,30,44.416667,-67.5,0,"DE",0.038
"1772",512,"199105.325.1390.5","BTS",1991,10,21,294,28.5,43.916667,-68.516667,0,"DE",0.038
"1773",512,"199105.326.1390.2","BTS",1991,10,21,294,30,43.95,-68.333333,0,"DE",0.038
"1774",512,"199105.327.1380.5","BTS",1991,10,22,295,30,43.716667,-68.333333,0,"DE",0.038
"1775",512,"199105.328.1380.4","BTS",1991,10,22,295,30,43.716667,-68.666667,0,"DE",0.038
"1776",512,"199105.329.1390.4","BTS",1991,10,22,295,30,43.816667,-68.633333,0,"DE",0.038
"1777",512,"199105.330.1390.3","BTS",1991,10,22,295,30,43.75,-69.083333,0,"DE",0.038
"1778",512,"199105.333.1400.3","BTS",1991,10,22,295,30,43.733333,-69.2,0,"DE",0.038
"1779",513,"199105.338.1380.1","BTS",1991,10,23,296,30,43.416667,-69.95,0,"DE",0.038
"1780",513,"199105.342.1400.2","BTS",1991,10,23,296,30,43.083333,-70.366667,0,"DE",0.038
"1781",513,"199105.343.1270.2","BTS",1991,10,23,296,30,43.25,-70.05,0,"DE",0.038
"1782",513,"199105.344.1260.3","BTS",1991,10,23,296,30,43.15,-70.033333,0,"DE",0.038
"1783",513,"199105.345.1280.2","BTS",1991,10,24,297,30,42.9,-69.766667,0,"DE",0.038
"1784",514,"199105.346.1260.1","BTS",1991,10,24,297,30,42.683333,-70.283333,0,"DE",0.038
"1785",514,"199105.347.1260.5","BTS",1991,10,24,297,30,42.816667,-70.35,0,"DE",0.038
"1786",514,"199105.348.1260.2","BTS",1991,10,24,297,30,42.75,-70.416667,0,"DE",0.038
"1787",514,"199105.349.1400.1","BTS",1991,10,24,297,30,42.8,-70.45,0,"DE",0.038
"1788",514,"199105.354.1260.4","BTS",1991,10,24,297,30,42.416667,-70.616667,0,"DE",0.038
"1789",526,"199206.181.1120.1","BTS",1992,10,6,280,30,39.916667,-69.816667,0,"AL",0.038
"1790",526,"199206.182.1110.2","BTS",1992,10,6,280,30,40.1,-69.883333,0,"AL",0.038
"1791",526,"199206.183.1100.3","BTS",1992,10,6,280,30,40.3,-69.916667,0,"AL",0.038
"1792",526,"199206.185.1090.4","BTS",1992,10,7,281,30,40.883333,-69.8,0,"AL",0.038
"1793",526,"199206.193.1100.5","BTS",1992,10,7,281,30,40.616667,-69.083333,0,"AL",0.038
"1794",526,"199206.196.1100.1","BTS",1992,10,8,282,30,40.45,-68.9,0,"AL",0.038
"1795",526,"199206.197.1100.7","BTS",1992,10,8,282,30,40.35,-68.866667,0,"AL",0.038
"1796",525,"199206.198.1150.1","BTS",1992,10,8,282,30,40.216667,-68.5,0,"AL",0.038
"1797",525,"199206.199.1140.2","BTS",1992,10,8,282,30,40.433333,-68.033333,0,"AL",0.038
"1798",525,"199206.200.1140.1","BTS",1992,10,8,282,30,40.483333,-67.833333,0,"AL",0.038
"1799",525,"199206.201.1130.9","BTS",1992,10,8,282,30,40.683333,-68.083333,0,"AL",0.038
"1800",525,"199206.202.1130.1","BTS",1992,10,8,282,30,40.7,-68.25,0,"AL",0.038
"1801",525,"199206.203.1130.5","BTS",1992,10,8,282,30,40.616667,-68.633333,0,"AL",0.038
"1802",525,"199206.204.1130.8","BTS",1992,10,8,282,30,40.6,-68.666667,0,"AL",0.038
"1803",525,"199206.205.1130.7","BTS",1992,10,8,282,30,40.783333,-68.833333,0,"AL",0.038
"1804",525,"199206.206.1130.6","BTS",1992,10,8,282,30,40.933333,-68.816667,0,"AL",0.038
"1805",522,"199206.207.1230.2","BTS",1992,10,9,283,30,41.05,-68.833333,0,"AL",0.038
"1806",525,"199206.208.1190.6","BTS",1992,10,9,283,30,40.95,-68.35,0,"AL",0.038
"1807",522,"199206.209.1190.1","BTS",1992,10,9,283,30,41.183333,-68.283333,0,"AL",0.038
"1808",522,"199206.210.1190.8","BTS",1992,10,9,283,30,41.283333,-68.166667,0,"AL",0.038
"1809",525,"199206.211.1190.7","BTS",1992,10,9,283,30,41.216667,-68.083333,0,"AL",0.038
"1810",522,"199206.212.1190.2","BTS",1992,10,9,283,21,41.35,-68,0,"AL",0.038
"1811",562,"199206.213.1190.9","BTS",1992,10,9,283,30,41.233333,-67.633333,0,"AL",0.038
"1812",525,"199206.214.1190.5","BTS",1992,10,9,283,30,41.016667,-67.75,0,"AL",0.038
"1813",525,"199206.215.1130.4","BTS",1992,10,9,283,30,40.866667,-67.55,0,"AL",0.038
"1814",525,"199206.216.1130.3","BTS",1992,10,9,283,30,40.916667,-67.45,0,"AL",0.038
"1815",525,"199206.217.1130.2","BTS",1992,10,9,283,30,40.783333,-67.383333,0,"AL",0.038
"1816",525,"199206.218.1140.3","BTS",1992,10,10,283,30,40.516667,-67.316667,0,"AL",0.038
"1817",562,"199206.219.1160.5","BTS",1992,10,10,283,30,40.833333,-66.783333,0,"AL",0.038
"1818",562,"199206.220.1170.2","BTS",1992,10,10,283,30,41.15,-66.366667,0,"AL",0.038
"1819",552,"199206.221.1170.3","BTS",1992,10,10,283,30,41.3,-66.283333,0,"AL",0.038
"1820",562,"199206.222.1160.8","BTS",1992,10,10,283,30,41.416667,-66.7,0,"AL",0.038
"1821",562,"199206.223.1160.4","BTS",1992,10,10,283,30,41.383333,-66.916667,0,"AL",0.038
"1822",562,"199206.224.1160.2","BTS",1992,10,10,283,30,41.466667,-67.033333,0,"AL",0.038
"1823",562,"199206.225.1190.3","BTS",1992,10,10,283,30,41.55,-67.316667,0,"AL",0.038
"1824",562,"199206.226.1190.4","BTS",1992,10,10,283,30,41.716667,-67.216667,0,"AL",0.038
"1825",562,"199206.228.1160.3","BTS",1992,10,11,284,30,41.683333,-66.833333,0,"AL",0.038
"1826",552,"199206.229.1160.1","BTS",1992,10,11,284,30,41.833333,-66.783333,0,"AL",0.038
"1827",551,"199206.230.1160.10","BTS",1992,10,11,284,30,42,-66.766667,0,"AL",0.038
"1828",551,"199206.231.1160.7","BTS",1992,10,11,284,30,42.016667,-66.533333,0,"AL",0.038
"1829",552,"199206.233.1160.9","BTS",1992,10,11,284,30,41.533333,-66.283333,0,"AL",0.038
"1830",552,"199206.234.1180.1","BTS",1992,10,11,284,30,41.65,-65.833333,0,"AL",0.038
"1831",551,"199206.236.1170.1","BTS",1992,10,12,285,30,42,-65.916667,0,"AL",0.038
"1832",551,"199206.237.1160.6","BTS",1992,10,12,285,30,42.016667,-66.15,0,"AL",0.038
"1833",551,"199206.238.1290.3","BTS",1992,10,12,285,30,42.283333,-66.216667,0,"AL",0.038
"1834",464,"199206.239.1290.5","BTS",1992,10,12,285,30,42.366667,-66.066667,0,"AL",0.038
"1835",464,"199206.240.1290.2","BTS",1992,10,12,285,30,42.416667,-66.266667,0,"AL",0.038
"1836",464,"199206.241.1290.7","BTS",1992,10,12,285,30,42.383333,-66.5,0,"AL",0.038
"1837",464,"199206.242.1300.3","BTS",1992,10,12,285,30,42.366667,-66.65,0,"AL",0.038
"1838",551,"199206.244.1290.6","BTS",1992,10,12,285,30,42.283333,-66.733333,0,"AL",0.038
"1839",551,"199206.245.1290.8","BTS",1992,10,12,285,30,42.25,-66.85,0,"AL",0.038
"1840",551,"199206.246.1220.2","BTS",1992,10,12,285,30,42.183333,-66.9,0,"AL",0.038
"1841",551,"199206.247.1210.4","BTS",1992,10,13,286,30,42.1,-66.983333,0,"AL",0.038
"1842",551,"199206.248.1220.3","BTS",1992,10,13,286,30,42.216667,-67.066667,0,"AL",0.038
"1843",551,"199206.249.1300.2","BTS",1992,10,13,286,30,42.316667,-67.116667,0,"AL",0.038
"1844",561,"199206.250.1300.1","BTS",1992,10,13,286,30,42.333333,-67.316667,0,"AL",0.038
"1845",561,"199206.251.1290.1","BTS",1992,10,13,286,30,42.25,-67.4,0,"AL",0.038
"1846",561,"199206.252.1210.3","BTS",1992,10,13,286,30,42.1,-67.5,0,"AL",0.038
"1847",561,"199206.253.1200.2","BTS",1992,10,13,286,30,42.083333,-67.366667,0,"AL",0.038
"1848",561,"199206.254.1200.3","BTS",1992,10,13,286,30,42,-67.316667,0,"AL",0.038
"1849",562,"199206.255.1200.6","BTS",1992,10,13,286,30,41.783333,-67.5,0,"AL",0.038
"1850",522,"199206.256.1200.5","BTS",1992,10,13,286,30,41.683333,-67.666667,0,"AL",0.038
"1851",522,"199206.258.1200.4","BTS",1992,10,13,286,30,41.9,-67.8,0,"AL",0.038
"1852",522,"199206.259.1210.2","BTS",1992,10,14,287,30,41.966667,-67.866667,0,"AL",0.038
"1853",522,"199206.260.1220.4","BTS",1992,10,14,287,30,41.966667,-68.066667,0,"AL",0.038
"1854",522,"199206.261.1290.4","BTS",1992,10,14,287,30,42.3,-68.4,0,"AL",0.038
"1855",522,"199206.262.1240.6","BTS",1992,10,14,287,30,42.166667,-68.7,0,"AL",0.038
"1856",522,"199206.263.1240.2","BTS",1992,10,14,287,30,42.083333,-68.666667,1,"AL",0.038
"1857",522,"199206.264.1240.4","BTS",1992,10,14,287,30,42.033333,-68.833333,0,"AL",0.038
"1858",522,"199206.265.1220.1","BTS",1992,10,14,287,30,41.933333,-68.216667,0,"AL",0.038
"1859",522,"199206.266.1210.1","BTS",1992,10,14,287,30,41.766667,-68.266667,0,"AL",0.038
"1860",522,"199206.267.1230.4","BTS",1992,10,14,287,30,41.366667,-68.533333,0,"AL",0.038
"1861",521,"199206.268.1230.3","BTS",1992,10,15,288,30,41.233333,-68.866667,0,"AL",0.038
"1862",521,"199206.269.1240.3","BTS",1992,10,15,288,30,41.333333,-69.083333,0,"AL",0.038
"1863",521,"199206.271.1250.3","BTS",1992,10,15,288,30,41.366667,-69.35,0,"AL",0.038
"1864",521,"199206.272.1240.5","BTS",1992,10,15,288,30,41.65,-69.383333,0,"AL",0.038
"1865",521,"199206.273.1230.5","BTS",1992,10,15,288,30,41.616667,-69.483333,0,"AL",0.038
"1866",521,"199206.274.1230.1","BTS",1992,10,15,288,30,41.616667,-69.583333,0,"AL",0.038
"1867",521,"199206.275.1250.1","BTS",1992,10,15,288,30,41.566667,-69.733333,0,"AL",0.038
"1868",521,"199206.277.1250.2","BTS",1992,10,15,288,30,41.85,-69.883333,0,"AL",0.038
"1869",514,"199206.286.1260.3","BTS",1992,10,20,293,30,42.5,-70.233333,0,"AL",0.038
"1870",521,"199206.287.1270.1","BTS",1992,10,20,293,30,42.266667,-69.966667,1,"AL",0.038
"1871",521,"199206.288.1280.4","BTS",1992,10,20,293,30,42.116667,-69.45,0,"AL",0.038
"1872",521,"199206.289.1240.1","BTS",1992,10,20,293,30,42.066667,-69.2,0,"AL",0.038
"1873",521,"199206.290.1280.1","BTS",1992,10,21,294,30,42.233333,-69.333333,0,"AL",0.038
"1874",521,"199206.291.1280.2","BTS",1992,10,21,294,30,42.283333,-69.466667,0,"AL",0.038
"1875",521,"199206.292.1280.6","BTS",1992,10,21,294,30,42.3,-69.3,0,"AL",0.038
"1876",515,"199206.293.1280.7","BTS",1992,10,21,294,30,42.516667,-69.316667,0,"AL",0.038
"1877",515,"199206.294.1280.5","BTS",1992,10,21,294,30,42.7,-69.65,0,"AL",0.038
"1878",513,"199206.295.1370.3","BTS",1992,10,21,294,30,42.883333,-69.483333,0,"AL",0.038
"1879",515,"199206.296.1370.1","BTS",1992,10,21,294,30,42.883333,-69.283333,0,"AL",0.038
"1880",515,"199206.297.1370.5","BTS",1992,10,21,294,30,42.95,-69.233333,0,"AL",0.038
"1881",515,"199206.298.1280.3","BTS",1992,10,21,294,30,42.683333,-68.6,0,"AL",0.038
"1882",515,"199206.299.1370.4","BTS",1992,10,21,294,30,42.816667,-68.483333,1,"AL",0.038
"1883",515,"199206.300.1370.2","BTS",1992,10,22,295,30,43,-68.566667,0,"AL",0.038
"1884",512,"199206.301.1380.3","BTS",1992,10,22,295,30,43.366667,-68.366667,0,"AL",0.038
"1885",512,"199206.302.1360.7","BTS",1992,10,22,295,30,43.516667,-68.033333,0,"AL",0.038
"1886",515,"199206.303.1360.5","BTS",1992,10,22,295,30,43.233333,-67.833333,0,"AL",0.038
"1887",515,"199206.304.1360.8","BTS",1992,10,22,295,30,43.283333,-67.716667,0,"AL",0.038
"1888",465,"199206.305.1360.2","BTS",1992,10,22,295,25,43.316667,-67.516667,3,"AL",0.038
"1889",465,"199206.306.1360.1","BTS",1992,10,22,295,30,43.566667,-67.533333,0,"AL",0.038
"1890",465,"199206.307.1360.4","BTS",1992,10,22,295,30,43.45,-67.4,2,"AL",0.038
"1891",465,"199206.308.1360.6","BTS",1992,10,22,295,30,43.4,-67.383333,0,"AL",0.038
"1892",465,"199206.309.1360.3","BTS",1992,10,22,295,30,43.366667,-67.133333,0,"AL",0.038
"1893",465,"199206.310.1340.4","BTS",1992,10,23,296,30,43.066667,-66.866667,0,"AL",0.038
"1894",465,"199206.312.1330.2","BTS",1992,10,23,296,30,43.266667,-66.333333,0,"AL",0.038
"1895",465,"199206.314.1340.5","BTS",1992,10,23,296,30,43.566667,-66.9,0,"AL",0.038
"1896",465,"199206.315.1340.6","BTS",1992,10,23,296,30,43.5,-66.633333,0,"AL",0.038
"1897",465,"199206.316.1330.3","BTS",1992,10,23,296,30,43.616667,-66.5,0,"AL",0.038
"1898",465,"199206.317.1330.1","BTS",1992,10,23,296,30,43.95,-66.466667,0,"AL",0.038
"1899",511,"199206.318.1340.1","BTS",1992,10,23,296,30,43.966667,-67,0,"AL",0.038
"1900",511,"199206.319.1351.1","BTS",1992,10,24,297,30,44.116667,-66.95,0,"AL",0.038
"1901",511,"199206.320.1351.2","BTS",1992,10,24,297,30,44.183333,-66.95,0,"AL",0.038
"1902",511,"199206.321.1340.3","BTS",1992,10,24,297,30,44.133333,-67.283333,0,"AL",0.038
"1903",511,"199206.323.1340.2","BTS",1992,10,24,297,30,44.083333,-67.383333,0,"AL",0.038
"1904",512,"199206.324.1390.2","BTS",1992,10,24,297,30,44.1,-67.933333,0,"AL",0.038
"1905",512,"199206.325.1390.4","BTS",1992,10,24,297,30,43.966667,-68.333333,0,"AL",0.038
"1906",512,"199206.326.1380.4","BTS",1992,10,24,297,30,43.85,-68.2,0,"AL",0.038
